Municipality,Temp-Max,Temp-Min,pcp,week,weeknumb,year,NDVI
BRENDA-WASKADA,21.42857143,9.142857143,2.428571429,8/21/05,34,2005,0.2747
BRENDA-WASKADA,24.28571429,10.28571429,0,8/28/05,35,2005,0.2902
BRENDA-WASKADA,24.28571429,9.785714286,0.857142857,9/4/05,36,2005,0.3323
BRENDA-WASKADA,7,-3,7.428571429,4/2/06,14,2006,0.3893
BRENDA-WASKADA,12.14285714,-2.285714286,0,4/9/06,15,2006,0.5881
BRENDA-WASKADA,21.14285714,3.785714286,0.571428571,4/16/06,16,2006,0.8141
BRENDA-WASKADA,16.28571429,4.642857143,1.571428571,4/23/06,17,2006,0.8318
BRENDA-WASKADA,16.28571429,2.214285714,0.857142857,4/30/06,18,2006,0.8495
BRENDA-WASKADA,15.42857143,2.5,1.285714286,5/7/06,19,2006,0.8046
BRENDA-WASKADA,16.21428571,2,0,5/14/06,20,2006,0.7565
BRENDA-WASKADA,22.57142857,5.357142857,0.142857143,5/21/06,21,2006,0.7131
BRENDA-WASKADA,23.57142857,11.07142857,5.285714286,5/28/06,22,2006,0.6413
BRENDA-WASKADA,24.85714286,10.64285714,1.571428571,6/4/06,23,2006,0.6484
BRENDA-WASKADA,19.71428571,10.28571429,2,6/11/06,24,2006,0.6555
BRENDA-WASKADA,24.92857143,11.5,0.285714286,6/18/06,25,2006,0.5908
BRENDA-WASKADA,24.21428571,11.5,3.428571429,6/25/06,26,2006,0.5262
BRENDA-WASKADA,27.07142857,12.07142857,0.142857143,7/2/06,27,2006,0.3714
BRENDA-WASKADA,28.35714286,12.64285714,1.285714286,7/9/06,28,2006,0.3314
BRENDA-WASKADA,30.78571429,14,2.571428571,7/16/06,29,2006,0.2269
BRENDA-WASKADA,30.5,12.28571429,0,7/23/06,30,2006,0.2232
BRENDA-WASKADA,29.71428571,14.14285714,0.285714286,7/30/06,31,2006,0.2312
BRENDA-WASKADA,27.78571429,11.78571429,4,8/6/06,32,2006,0.2482
BRENDA-WASKADA,29.28571429,14.71428571,2.285714286,8/13/06,33,2006,0.2713
BRENDA-WASKADA,27.35714286,10.71428571,0,8/20/06,34,2006,0.2836
BRENDA-WASKADA,27.64285714,10.35714286,2.428571429,8/27/06,35,2006,0.3069
BRENDA-WASKADA,25.64285714,8.571428571,0,9/3/06,36,2006,0.3463
BRENDA-WASKADA,6.5,-1.428571429,4.571428571,4/1/07,14,2007,0.3686
BRENDA-WASKADA,-0.642857143,-12.07142857,0,4/8/07,15,2007,0.5261
BRENDA-WASKADA,10.64285714,-5,0,4/15/07,16,2007,0.6501
BRENDA-WASKADA,18.92857143,1.642857143,0.142857143,4/22/07,17,2007,0.7667
BRENDA-WASKADA,21.71428571,3.714285714,0,4/29/07,18,2007,0.8833
BRENDA-WASKADA,19.71428571,7.5,4,5/6/07,19,2007,0.8804
BRENDA-WASKADA,23.42857143,6.071428571,0,5/13/07,20,2007,0.8046
BRENDA-WASKADA,17.35714286,4.142857143,2.571428571,5/20/07,21,2007,0.7421
BRENDA-WASKADA,14.92857143,4.071428571,5.428571429,5/27/07,22,2007,0.5967
BRENDA-WASKADA,21.64285714,9.785714286,1.714285714,6/3/07,23,2007,0.5121
BRENDA-WASKADA,22.5,7.642857143,2.428571429,6/10/07,24,2007,0.4275
BRENDA-WASKADA,25.14285714,12.85714286,7.714285714,6/17/07,25,2007,0.4078
BRENDA-WASKADA,26.07142857,11.92857143,0.857142857,6/24/07,26,2007,0.3591
BRENDA-WASKADA,21.28571429,11.42857143,3.714285714,7/1/07,27,2007,0.3068
BRENDA-WASKADA,28.71428571,14.35714286,0.285714286,7/8/07,28,2007,0.3015
BRENDA-WASKADA,24.35714286,10.42857143,7.142857143,7/15/07,29,2007,0.1928
BRENDA-WASKADA,28.07142857,14.5,0,7/22/07,30,2007,0.2184
BRENDA-WASKADA,32.28571429,16.85714286,0,7/29/07,31,2007,0.2291
BRENDA-WASKADA,30.07142857,14.64285714,0,8/5/07,32,2007,0.2228
BRENDA-WASKADA,25.64285714,11.92857143,1.571428571,8/12/07,33,2007,0.2361
BRENDA-WASKADA,24.71428571,8.642857143,0,8/19/07,34,2007,0.2494
BRENDA-WASKADA,22.92857143,9.357142857,0.285714286,8/26/07,35,2007,0.2533
BRENDA-WASKADA,26.28571429,9.142857143,0.142857143,9/2/07,36,2007,0.2573
BRENDA-WASKADA,6.642857143,-7.714285714,0,4/6/08,14,2008,0.2586
BRENDA-WASKADA,12.07142857,-4.857142857,0,4/13/08,15,2008,0.2988
BRENDA-WASKADA,19.28571429,1,0,4/20/08,16,2008,0.3028
BRENDA-WASKADA,7.928571429,-5.714285714,1.142857143,4/27/08,17,2008,0.3927
BRENDA-WASKADA,14.71428571,-2.785714286,0,5/4/08,18,2008,0.5277
BRENDA-WASKADA,15.85714286,-1.642857143,0,5/11/08,19,2008,0.6627
BRENDA-WASKADA,19.57142857,3.5,0.285714286,5/18/08,20,2008,0.7519
BRENDA-WASKADA,18.85714286,3.428571429,2.285714286,5/25/08,21,2008,0.7586
BRENDA-WASKADA,19.78571429,4.785714286,0.142857143,6/1/08,22,2008,0.7279
BRENDA-WASKADA,19.21428571,7,3,6/8/08,23,2008,0.7412
BRENDA-WASKADA,17.14285714,7,11,6/15/08,24,2008,0.6798
BRENDA-WASKADA,25.28571429,8.714285714,3.285714286,6/22/08,25,2008,0.6756
BRENDA-WASKADA,24.85714286,10.64285714,0.285714286,6/29/08,26,2008,0.4891
BRENDA-WASKADA,27.92857143,11.21428571,0,7/6/08,27,2008,0.3191
BRENDA-WASKADA,24,11.07142857,3,7/13/08,28,2008,0.215
BRENDA-WASKADA,25.42857143,11.07142857,0.428571429,7/20/08,29,2008,0.214
BRENDA-WASKADA,28.28571429,13.07142857,0.285714286,7/27/08,30,2008,0.2257
BRENDA-WASKADA,27.42857143,13,7.857142857,8/3/08,31,2008,0.222
BRENDA-WASKADA,26.5,12.14285714,3.714285714,8/10/08,32,2008,0.2408
BRENDA-WASKADA,26.85714286,12.14285714,2,8/17/08,33,2008,0.2596
BRENDA-WASKADA,27.14285714,11.78571429,1.428571429,8/24/08,34,2008,0.2903
BRENDA-WASKADA,26.57142857,9.571428571,0.428571429,8/31/08,35,2008,0.3244
BRENDA-WASKADA,16.21428571,5.785714286,4.142857143,9/7/08,36,2008,0.3151
BRENDA-WASKADA,1.785714286,-7.785714286,0,4/5/09,14,2009,0.5231
BRENDA-WASKADA,6.357142857,-4.357142857,0,4/12/09,15,2009,0.7103
BRENDA-WASKADA,12.07142857,1.857142857,0.714285714,4/19/09,16,2009,0.7529
BRENDA-WASKADA,12.71428571,-1.428571429,0.142857143,4/26/09,17,2009,0.8249
BRENDA-WASKADA,11.92857143,0.214285714,4,5/3/09,18,2009,0.8143
BRENDA-WASKADA,15.78571429,1.928571429,0.142857143,5/10/09,19,2009,0.8038
BRENDA-WASKADA,15.78571429,0.857142857,2.428571429,5/17/09,20,2009,0.7946
BRENDA-WASKADA,17.85714286,1.285714286,0,5/24/09,21,2009,0.7855
BRENDA-WASKADA,21.92857143,5.928571429,1.714285714,5/31/09,22,2009,0.684
BRENDA-WASKADA,18.14285714,3.285714286,0.285714286,6/7/09,23,2009,0.4623
BRENDA-WASKADA,18.07142857,5.428571429,3.714285714,6/14/09,24,2009,0.4224
BRENDA-WASKADA,27.21428571,12.85714286,0.571428571,6/21/09,25,2009,0.33
BRENDA-WASKADA,26.5,11.92857143,2.428571429,6/28/09,26,2009,0.3007
BRENDA-WASKADA,24.35714286,10.07142857,0,7/5/09,27,2009,0.2326
BRENDA-WASKADA,22.71428571,10.28571429,3.857142857,7/12/09,28,2009,0.2616
BRENDA-WASKADA,22.28571429,9,2.428571429,7/19/09,29,2009,0.2678
BRENDA-WASKADA,27.21428571,11.64285714,0,7/26/09,30,2009,0.2728
BRENDA-WASKADA,22.78571429,9.785714286,1.142857143,8/2/09,31,2009,0.2778
BRENDA-WASKADA,22.21428571,10.07142857,0.285714286,8/9/09,32,2009,0.307
BRENDA-WASKADA,28.71428571,12.85714286,2.714285714,8/16/09,33,2009,0.3109
BRENDA-WASKADA,23.35714286,8.857142857,0.428571429,8/23/09,34,2009,0.4312
BRENDA-WASKADA,24.21428571,10.14285714,2,8/30/09,35,2009,0.5671
BRENDA-WASKADA,27.57142857,10.85714286,0,9/6/09,36,2009,0.703
BRENDA-WASKADA,13.92857143,-0.714285714,0,4/4/10,14,2010,0.7861
BRENDA-WASKADA,13.64285714,-3.357142857,0,4/11/10,15,2010,0.7838
BRENDA-WASKADA,14.14285714,0.357142857,3.571428571,4/18/10,16,2010,0.7815
BRENDA-WASKADA,20.21428571,1.357142857,0,4/25/10,17,2010,0.8373
BRENDA-WASKADA,14,2.357142857,1.571428571,5/2/10,18,2010,0.8469
BRENDA-WASKADA,9.857142857,-0.642857143,2.714285714,5/9/10,19,2010,0.8565
BRENDA-WASKADA,18.85714286,4.428571429,0.142857143,5/16/10,20,2010,0.7311
BRENDA-WASKADA,23.92857143,8.857142857,4.714285714,5/23/10,21,2010,0.6083
BRENDA-WASKADA,17.07142857,7.428571429,8.142857143,5/30/10,22,2010,0.4943
BRENDA-WASKADA,20,7.357142857,1.571428571,6/6/10,23,2010,0.3883
BRENDA-WASKADA,19.14285714,9.285714286,3.714285714,6/13/10,24,2010,0.3749
BRENDA-WASKADA,23.64285714,10.28571429,8,6/20/10,25,2010,0.3616
BRENDA-WASKADA,25.14285714,13.92857143,5.714285714,6/27/10,26,2010,0.3242
BRENDA-WASKADA,26.57142857,14.92857143,1.285714286,7/4/10,27,2010,0.2239
BRENDA-WASKADA,25,11.5,1,7/11/10,28,2010,0.2297
BRENDA-WASKADA,25,12.64285714,0.571428571,7/18/10,29,2010,0.2356
BRENDA-WASKADA,24.78571429,11.64285714,1.714285714,7/25/10,30,2010,0.2386
BRENDA-WASKADA,28,14.92857143,3.142857143,8/1/10,31,2010,0.2435
BRENDA-WASKADA,27.07142857,13.28571429,1.142857143,8/8/10,32,2010,0.2448
BRENDA-WASKADA,26.64285714,15.21428571,7.428571429,8/15/10,33,2010,0.2462
BRENDA-WASKADA,24.92857143,10.5,0,8/22/10,34,2010,0.2663
BRENDA-WASKADA,24.92857143,11.5,1.571428571,8/29/10,35,2010,0.2843
BRENDA-WASKADA,19.5,8.571428571,3.428571429,9/5/10,36,2010,0.3426
BRENDA-WASKADA,2.285714286,-6.5,1.142857143,4/3/11,14,2011,0.3714
BRENDA-WASKADA,5.571428571,-3.857142857,1.857142857,4/10/11,15,2011,0.4292
BRENDA-WASKADA,5.642857143,-2.928571429,0.285714286,4/17/11,16,2011,0.4342
BRENDA-WASKADA,8.285714286,-2.571428571,0.285714286,4/24/11,17,2011,0.3678
BRENDA-WASKADA,15.57142857,1.285714286,1.714285714,5/1/11,18,2011,0.3926
BRENDA-WASKADA,16.57142857,2.785714286,1,5/8/11,19,2011,0.4175
BRENDA-WASKADA,13.07142857,4.214285714,4.285714286,5/15/11,20,2011,0.3856
BRENDA-WASKADA,20.57142857,9.071428571,3.285714286,5/22/11,21,2011,0.3962
BRENDA-WASKADA,16.28571429,5.642857143,2.285714286,5/29/11,22,2011,0.4068
BRENDA-WASKADA,18.78571429,7.857142857,8.857142857,6/5/11,23,2011,0.3912
BRENDA-WASKADA,19.5,8.714285714,4,6/12/11,24,2011,0.3632
BRENDA-WASKADA,23.28571429,12.64285714,6.428571429,6/19/11,25,2011,0.3352
BRENDA-WASKADA,22.28571429,12.85714286,5.714285714,6/26/11,26,2011,0.3175
BRENDA-WASKADA,26.28571429,14.28571429,0,7/3/11,27,2011,0.2793
BRENDA-WASKADA,27,15.28571429,1.714285714,7/10/11,28,2011,0.272
BRENDA-WASKADA,26.64285714,15.42857143,1.428571429,7/17/11,29,2011,0.2613
BRENDA-WASKADA,27.21428571,15.64285714,2,7/24/11,30,2011,0.2667
BRENDA-WASKADA,26.78571429,14.07142857,0.428571429,7/31/11,31,2011,0.2722
BRENDA-WASKADA,27.64285714,15.07142857,1.571428571,8/7/11,32,2011,0.3076
BRENDA-WASKADA,25.78571429,12.28571429,4.428571429,8/14/11,33,2011,0.3695
BRENDA-WASKADA,26.64285714,11.42857143,0,8/21/11,34,2011,0.4315
BRENDA-WASKADA,29.57142857,12.5,0,8/28/11,35,2011,0.518
BRENDA-WASKADA,24.14285714,11.35714286,2.285714286,9/4/11,36,2011,0.6393
BRENDA-WASKADA,11.28571429,0.5,3.428571429,4/1/12,14,2012,0.8212
BRENDA-WASKADA,14.57142857,0.785714286,0.571428571,4/8/12,15,2012,0.8508
BRENDA-WASKADA,10.85714286,-2.571428571,2.714285714,4/15/12,16,2012,0.8234
BRENDA-WASKADA,9.142857143,-2.071428571,0.428571429,4/22/12,17,2012,0.8166
BRENDA-WASKADA,16.28571429,2.071428571,2.571428571,4/29/12,18,2012,0.8099
BRENDA-WASKADA,16.14285714,4.857142857,2.428571429,5/6/12,19,2012,0.8079
BRENDA-WASKADA,19.35714286,4.857142857,0.285714286,5/13/12,20,2012,0.7017
BRENDA-WASKADA,23.57142857,6.571428571,0.428571429,5/20/12,21,2012,0.6439
BRENDA-WASKADA,15,6.214285714,0.857142857,5/27/12,22,2012,0.4978
BRENDA-WASKADA,19.21428571,5.928571429,0.428571429,6/3/12,23,2012,0.3517
BRENDA-WASKADA,26.07142857,12.78571429,4,6/10/12,24,2012,0.3001
BRENDA-WASKADA,21.92857143,9.142857143,2.571428571,6/17/12,25,2012,0.2561
BRENDA-WASKADA,21.14285714,9.714285714,1.857142857,6/24/12,26,2012,0.6439
BRENDA-WASKADA,27.78571429,13.42857143,0.142857143,7/1/12,27,2012,-0.0407
BRENDA-WASKADA,28.21428571,14.5,0.714285714,7/8/12,28,2012,-0.0373
BRENDA-WASKADA,30.35714286,16.35714286,0.714285714,7/15/12,29,2012,0.085
BRENDA-WASKADA,28.78571429,16.35714286,0.428571429,7/22/12,30,2012,0.2073
BRENDA-WASKADA,28,13.21428571,0,7/29/12,31,2012,0.2106
BRENDA-WASKADA,28.07142857,12.57142857,1.142857143,8/5/12,32,2012,0.2113
BRENDA-WASKADA,26.28571429,11.85714286,3.571428571,8/12/12,33,2012,0.2415
BRENDA-WASKADA,24.35714286,8.142857143,0.142857143,8/19/12,34,2012,0.2837
BRENDA-WASKADA,29,11.28571429,3.142857143,8/26/12,35,2012,0.3759
BRENDA-WASKADA,30,11.85714286,0,9/2/12,36,2012,0.4682
BRENDA-WASKADA,0.285714286,-9.928571429,0,4/7/13,14,2013,0.4847
BRENDA-WASKADA,-0.285714286,-10.92857143,0.428571429,4/14/13,15,2013,0.8381
BRENDA-WASKADA,1.142857143,-7.642857143,0.571428571,4/21/13,16,2013,0.8361
BRENDA-WASKADA,6.785714286,-5.071428571,0,4/28/13,17,2013,0.8701
BRENDA-WASKADA,11.28571429,-3.214285714,0,5/5/13,18,2013,0.8977
BRENDA-WASKADA,18.5,0.642857143,0,5/12/13,19,2013,0.8775
BRENDA-WASKADA,21.21428571,8.285714286,3.142857143,5/19/13,20,2013,0.8512
BRENDA-WASKADA,17.78571429,7.714285714,3.714285714,5/26/13,21,2013,0.8121
BRENDA-WASKADA,16.5,8.357142857,4.142857143,6/2/13,22,2013,0.7951
BRENDA-WASKADA,20.07142857,8,2.571428571,6/9/13,23,2013,0.678
BRENDA-WASKADA,23.78571429,11.21428571,0.571428571,6/16/13,24,2013,0.4832
BRENDA-WASKADA,23.85714286,12.71428571,5.285714286,6/23/13,25,2013,0.432
BRENDA-WASKADA,26.57142857,14.14285714,3,6/30/13,26,2013,0.432
BRENDA-WASKADA,28.21428571,14.64285714,1.857142857,7/7/13,27,2013,0.0882
BRENDA-WASKADA,27.21428571,14.14285714,2,7/14/13,28,2013,0.2051
BRENDA-WASKADA,24.14285714,13.35714286,12.85714286,7/21/13,29,2013,0.2247
BRENDA-WASKADA,21.42857143,10.28571429,1,7/28/13,30,2013,0.22
BRENDA-WASKADA,21.71428571,10.14285714,2.285714286,8/4/13,31,2013,0.2035
BRENDA-WASKADA,20.78571429,9.285714286,1.857142857,8/11/13,32,2013,0.2078
BRENDA-WASKADA,26.28571429,11.64285714,0,8/18/13,33,2013,0.2192
BRENDA-WASKADA,29.07142857,12.85714286,0,8/25/13,34,2013,0.2454
BRENDA-WASKADA,29.64285714,15.28571429,2.428571429,9/1/13,35,2013,0.2678
BRENDA-WASKADA,26.5,12.21428571,0.285714286,9/8/13,36,2013,0.2804
BRENDA-WASKADA,1.428571429,-10,0.857142857,4/6/14,14,2014,0.2914
BRENDA-WASKADA,9.714285714,-3.285714286,0.571428571,4/13/14,15,2014,0.3752
BRENDA-WASKADA,4.785714286,-6.142857143,0.714285714,4/20/14,16,2014,0.4591
BRENDA-WASKADA,11.92857143,0.285714286,4.285714286,4/27/14,17,2014,0.7321
BRENDA-WASKADA,10.64285714,-0.071428571,4,5/4/14,18,2014,0.6787
BRENDA-WASKADA,12.85714286,1.571428571,4.714285714,5/11/14,19,2014,0.6704
BRENDA-WASKADA,14.42857143,0.928571429,0.571428571,5/18/14,20,2014,0.6622
BRENDA-WASKADA,21.92857143,9.071428571,3,5/25/14,21,2014,0.6789
BRENDA-WASKADA,26.14285714,11.85714286,3.285714286,6/1/14,22,2014,0.6873
BRENDA-WASKADA,21.5,8.928571429,2.428571429,6/8/14,23,2014,0.7139
BRENDA-WASKADA,20.21428571,8.571428571,1.428571429,6/15/14,24,2014,0.6976
BRENDA-WASKADA,23,11.71428571,2.428571429,6/22/14,25,2014,0.5095
BRENDA-WASKADA,21.28571429,14.07142857,13.14285714,6/29/14,26,2014,0.455
BRENDA-WASKADA,24,13.07142857,5.571428571,7/6/14,27,2014,0.2019
BRENDA-WASKADA,24.35714286,12.71428571,2.428571429,7/13/14,28,2014,0.2061
BRENDA-WASKADA,25.07142857,12.35714286,0,7/20/14,29,2014,0.2344
BRENDA-WASKADA,24.35714286,14.5,3,7/27/14,30,2014,0.257
BRENDA-WASKADA,25.92857143,12.14285714,0,8/3/14,31,2014,0.2663
BRENDA-WASKADA,26.57142857,14.5,0.714285714,8/10/14,32,2014,0.2862
BRENDA-WASKADA,26.85714286,14.57142857,0.285714286,8/17/14,33,2014,0.3062
BRENDA-WASKADA,23.28571429,14.28571429,12,8/24/14,34,2014,0.3417
BRENDA-WASKADA,21.85714286,9.285714286,3.285714286,8/31/14,35,2014,0.3685
BRENDA-WASKADA,22,8.357142857,1.857142857,9/7/14,36,2014,0.5458
BRENDA-WASKADA,8.571428571,-3.571428571,0.142857143,4/5/15,14,2015,0.6914
BRENDA-WASKADA,10.07142857,-3.071428571,0.142857143,4/12/15,15,2015,0.8449
BRENDA-WASKADA,18.14285714,1.142857143,0.285714286,4/19/15,16,2015,0.8257
BRENDA-WASKADA,11.85714286,-1.285714286,0,4/26/15,17,2015,0.8065
BRENDA-WASKADA,20.28571429,3.357142857,0.714285714,5/3/15,18,2015,0.8149
BRENDA-WASKADA,15.5,2.642857143,1.571428571,5/10/15,19,2015,0.7622
BRENDA-WASKADA,12.57142857,1.857142857,5.142857143,5/17/15,20,2015,0.6415
BRENDA-WASKADA,20.07142857,3.785714286,0,5/24/15,21,2015,0.5093
BRENDA-WASKADA,21.28571429,6.857142857,0.714285714,5/31/15,22,2015,0.4234
BRENDA-WASKADA,22.28571429,9.857142857,7.142857143,6/7/15,23,2015,0.3781
BRENDA-WASKADA,25.78571429,11.78571429,0,6/14/15,24,2015,0.3329
BRENDA-WASKADA,21.85714286,9.214285714,2.285714286,6/21/15,25,2015,0.2788
BRENDA-WASKADA,26.5,12.71428571,2.428571429,6/28/15,26,2015,0.2496
